Site,Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Station,Date.x,Experimenter,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,StartDate.x,EndDate,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,DateComputer,TimeComputer,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
VirginiaCommonwealthUniversity,102,2373,7612354,18,357,340,354,351,358,355,352,349,346,343,7,2,6,2,6,1,6,2,6,3,5,7,7,7,7,1,1,2,2,1,4,3,2,3,4,2,4,4,2,3,2,4,,,,,Biology,1,2,1,0,2,4,4,2,3,4,2,4,3,2,0,3,4,2,1,4,1,0,4,7,3,4,3,2,60,5,3,6,6,3,2,10,1,133a,12/4/2014,ah,69,SR-II,10,5,a,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.999996,20,29,21,26,25,24,22,23,32,36,35,3,13,14,15,8,30,5,6,31,28,37,27,33,0,34,19,16,18,17,11,10,1,12/4/2014,13:16,12,4,14,122,126,122,126,0,28,0.890909091,0.890909091,Pass,5.5,6,7,6,2,2.8,4,2.666666667,3,4,7,2.5,LowPower,Credentials,Female,BestGrade,,,0,1,0,,,AgenticFemale,Agentic,FemaleTarget,6.6,-0.515873016,1,0
VirginiaCommonwealthUniversity,103,2377,7612612,19,357,331,354,351,349,346,343,340,337,334,5,2,3,4,5,2,3,6,3,3,7,5,6,5,6,6,2,2,2,1,3,3,2,2,3,1,2,2,1,1,3,2,1,8,1,2,undecided,0,2,3,1,1,5,5,2,2,4,3,5,4,2,10,4,4,1,1,5,1,4,5,3,3,3,3,4,73,3,3,6,7,5,1,5,1,133a,12/4/2014,ah,69,SR-II,10,6,a,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,150.9999926,3,31,15,19,17,20,18,16,34,36,35,22,5,6,7,2,29,24,25,32,27,37,28,33,0,30,14,11,13,12,10,9,1,12/4/2014,13:53,12,4,14,122,126,122,126,0,28,0.890909091,0.890909091,Fail,5,2.5,5.5,4.5,4.5,2.133333333,3,3,4,4,3,3.25,,NoCredentials,Male,WorstGrade,1,1,0,1,1,4,+,AgenticMale,Agentic,MaleTarget,5.8,-0.182539683,-1,0
VirginiaCommonwealthUniversity,11,354,7413658,19,357,331,354,351,348,345,342,339,336,333,2,5,3,7,6,2,7,7,1,2,9,9,8,7,7,6,2,3,3,2,4,2,3,4,4,2,3,4,2,4,3,4,1,3,2,6,Biology,1,-1,1,0,2,5,5,4,2,4,2,4,1,2,6,4,3,1,1,2,2,7,4,2,4,4,3,4,78,6,3,7,6,3,2,7,1,133,9/11/2014,JMM,79,SR-II,10,3,c,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.000002,23,30,11,12,13,15,16,14,28,36,35,3,8,9,10,22,32,25,26,27,34,37,29,33,0,31,21,18,20,19,6,5,1,9/11/2014,16:48,9,11,14,31,42,31,42,0,28,0.127272727,0.127272727,Pass,6,2,4,5,7,2.866666667,3,3.5,4,3,2,3.25,LowPower,Credentials,Male,BestGrade,1,0,0,0,0,1,-,AgenticMale,Agentic,MaleTarget,8,0.317460317,1,0
VirginiaCommonwealthUniversity,12,378,7415523,18,357,330,354,351,348,345,342,339,336,333,3,4,6,5,7,7,7,5,3,1,6,5,6,7,5,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,9,2,9,Biology,0,2,1,1,1,3,3,3,2,4,3,4,3,2,4,4,3,1,1,4,1,8,3,3,3,4,3,3,87,3,2,6,6,4,2,5,1,133,9/12/2014,EAH,79,SR-II,20,6,c,Friday,3,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,113.0000025,26,28,13,18,17,16,15,14,30,36,35,11,7,8,9,22,31,24,25,33,27,37,29,34,0,32,5,2,4,3,21,20,1,9/12/2014,14:26,9,12,14,31,43,31,43,0,28,0.136363636,0.136363636,Fail,7,4.5,2,5.5,5,2.666666667,5,3.166666667,4,3,3,2.75,HighPower,NoCredentials,Female,WorstGrade,1,0,0,1,0,2,-,CommunalFemale,Communal,FemaleTarget,5.8,-0.015873016,-1,0
VirginiaCommonwealthUniversity,13,400,7420080,18,357,330,354,351,348,345,342,339,336,333,6,5,7,5,7,7,7,5,6,2,7,8,7,7,7,2,1,3,3,2,4,3,2,2,4,4,2,3,3,4,4,3,1,1,1,6,Biology,1,2,1,0,1,3,5,2,1,3,5,5,4,2,8,5,5,1,1,4,1,2,6,6,2,5,3,2,78,3,3,7,7,7,1,4,1,133,9/15/2014,JAC,77,II-SR,10,7,a,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.000002,16,34,6,11,8,9,7,10,32,36,35,26,13,14,15,5,29,3,4,31,28,37,27,30,0,33,21,18,20,19,24,23,1,9/15/2014,12:41,9,15,14,31,46,31,46,0,28,0.163636364,0.163636364,Pass,6.5,5,3.5,5,3.5,3.2,4,3.666666667,5,5,6,2,HighPower,NoCredentials,Female,BestGrade,1,1,0,1,1,4,+,AgenticFemale,Agentic,FemaleTarget,7.2,0.484126984,-1,0
VirginiaCommonwealthUniversity,14,407,7420168,21,357,330,354,351,348,345,342,339,336,333,6,4,7,4,6,1,6,1,6,1,8,8,8,7,7,4,2,3,3,3,4,2,2,3,4,2,4,3,4,4,4,4,1,0,1,0,biology major,0,2,2,2,2,1,1,4,2,4,3,4,3,1,0,3,4,1,1,1,2,5,5,3,3,4,3,3,78,4,4,7,7,7,1,0,2,133,9/15/2014,EAH,77,II-SR,20,7,a,Friday,4,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,239.9999932,2,30,17,20,19,21,22,18,27,36,35,16,24,25,26,14,33,4,5,31,29,37,32,28,0,34,9,6,8,7,13,12,1,9/15/2014,13:29,9,15,14,31,46,31,46,0,28,0.163636364,0.163636364,Pass,6.5,7,6.5,5,3,3.266666667,7,3.333333333,3,4,3,2.75,LowPower,Credentials,Male,WorstGrade,1,1,1,0,1,4,+,CommunalFemale,Communal,FemaleTarget,7.6,0.150793651,-1,0
VirginiaCommonwealthUniversity,15,421,7420576,21,357,321,354,351,328,325,322,329,327,324,5,5,6,2,6,5,3,2,6,3,7,6,7,5,6,6,2,3,2,2,4,2,3,2,4,3,2,2,4,2,3,3,1,2,1,5,Biology,-2,1,2,1,2,3,2,4,2,4,4,2,4,2,20,3,4,1,1,4,2,30,5,6,4,4,3,2,68,4,3,6,6,3,1,3,3,133,9/15/2014,EAH,77,SR-II,10,6,b,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.000002,7,27,18,23,19,22,20,21,30,36,35,17,13,14,15,6,34,25,26,29,28,37,32,33,0,31,11,8,10,9,4,3,1,9/15/2014,16:13,9,15,14,31,46,31,46,0,28,0.163636364,0.163636364,Pass,5.5,6,4,3,2,2.733333333,5.5,3,3,4,6,2.75,HighPower,Credentials,Male,WorstGrade,1,1,0,0,1,3,+,AgenticFemale,Agentic,FemaleTarget,6.2,-0.182539683,-1,0
VirginiaCommonwealthUniversity,16,447,7423298,19,357,330,354,351,348,345,342,339,336,333,6,5,4,5,7,4,7,3,3,4,7,5,5,3,4,6,1,3,3,2,3,4,2,2,3,4,2,2,1,2,3,2,,45,2,65,Biomedical Engineering,1,2,2,0,1,2,3,4,2,5,5,5,3,2,25,3,5,1,1,4,2,85,5,3,5,3,2,2,77,3,3,6,6,4,2,15,2,133,9/16/2014,EAH,78,SR-II,20,6,b,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,112.9999937,26,32,2,5,6,4,7,3,28,36,35,12,21,22,23,25,34,9,10,33,30,37,27,29,0,31,16,13,15,14,19,18,1,9/16/2014,15:04,9,16,14,31,47,31,47,0,28,0.172727273,0.172727273,Pass,5.5,4.5,5,5,5,2.666666667,5.5,3.666666667,3,5,3,3.5,LowPower,Credentials,Female,WorstGrade,,0,0,0,0,,,CommunalMale,Communal,MaleTarget,4.8,0.484126984,-1,0
VirginiaCommonwealthUniversity,17,468,7425121,18,357,330,354,351,348,345,342,339,336,333,1,6,6,6,6,6,6,2,4,1,4,5,5,3,5,6,1,2,2,2,3,4,2,2,3,2,2,4,3,4,3,3,2,30,2,15,Undeclared,0,0,2,1,2,4,4,3,2,2,3,4,2,1,5,4,4,1,1,1,1,10,1,3,3,4,3,3,76,3,2,5,5,2,2,15,1,133,9/17/2014,ATH,77,II-SR,10,6,c,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,211.9999993,3,30,17,18,20,19,21,22,28,36,35,16,12,13,14,2,31,25,26,27,29,37,33,34,0,32,7,4,6,5,10,9,1,9/17/2014,9:37,9,17,14,31,48,31,48,0,28,0.181818182,0.181818182,Pass,6.5,6,1.5,4,5,2.866666667,4,3.666666667,4,4,3,2.75,LowPower,Credentials,Female,BestGrade,0,0,1,1,0,2,-,AgenticMale,Agentic,MaleTarget,4.4,0.484126984,-1,1
VirginiaCommonwealthUniversity,18,2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,9/17/2014,BS,78,II-SR,20,6,c,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,48,0,28,,0.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VirginiaCommonwealthUniversity,19,529,7428444,18,357,330,354,351,348,345,342,339,336,333,7,6,7,7,5,4,3,1,5,5,7,7,7,6,6,6,1,4,4,3,4,4,1,2,4,4,4,3,2,3,3,3,1,5,1,8,Biology Pre-Med,0,3,1,0,1,3,3,3,2,2,4,5,1,1,,5,5,1,1,1,1,8,5,5,3,4,3,3,73,6,3,7,6,4,1,4,3,133,9/18/2014,ACH,77,SR-II,10,6,a,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,130.0000059,8,34,18,20,23,19,22,21,31,36,35,17,4,5,6,7,29,10,11,32,33,37,27,28,0,30,15,12,14,13,26,25,1,9/18/2014,14:44,9,18,14,31,49,31,49,0,28,0.190909091,0.190909091,Pass,4,7,5.5,2.5,5,3.466666667,5,4.166666667,5,5,5,2.75,HighPower,NoCredentials,Female,BestGrade,1,1,1,1,1,5,+,AgenticMale,Agentic,MaleTarget,6.6,0.984126984,1,0
VirginiaCommonwealthUniversity,20,535,7428580,18,357,330,354,351,348,345,342,339,336,333,2,6,5,3,5,6,5,4,5,1,6,6,3,5,6,1,1,3,3,4,3,4,2,2,2,3,3,4,2,4,2,4,2,15,2,15,Business,0,2,2,0,1,3,4,2,2,3,3,4,3,2,20,5,5,1,1,1,1,5,5,5,3,4,3,3,72,4,3,6,6,4,1,5,1,133,9/18/2014,JMM,77,SR-II,20,6,a,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.9999954,4,29,21,25,23,24,22,26,31,36,35,3,11,12,13,6,33,8,9,34,32,37,28,27,0,30,17,14,16,15,20,19,1,9/18/2014,15:40,9,18,14,31,49,31,49,0,28,0.190909091,0.190909091,Pass,6,4.5,2,3.5,3,3.133333333,4.5,3.166666667,5,5,5,2.75,LowPower,NoCredentials,Female,WorstGrade,0,0,0,1,1,2,-,CommunalMale,Communal,MaleTarget,5.2,-0.015873016,1,0
VirginiaCommonwealthUniversity,21,555,7430964,22,357,330,354,351,348,345,342,339,336,333,4,3,6,5,6,4,6,3,4,1,3,2,2,3,3,6,1,2,2,2,4,3,1,2,2,2,3,2,2,2,2,3,2,3,1,3,Social Work,0,0,2,0,1,4,2,1,2,2,3,4,2,2,3,4,5,1,1,1,1,5,4,4,3,3,3,2,74,4,1,7,7,4,1,2,2,133,9/18/2014,SKA,77,II-SR,10,7,b,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,239.9999932,6,34,13,15,17,18,16,14,33,36,35,9,24,25,26,7,31,21,22,29,32,37,27,30,0,28,5,2,4,3,12,11,1,9/19/2014,14:03,9,19,14,31,50,31,49,0,28,0.2,0.190909091,Fail,6.5,5.5,4,5.5,4.5,2.533333333,5,3.333333333,4,5,4,2.75,LowPower,Credentials,Female,WorstGrade,0,1,0,1,1,3,+,CommunalFemale,Communal,FemaleTarget,2.6,0.150793651,-1,0
VirginiaCommonwealthUniversity,22,561,7434527,20,357,231,354,351,248,245,243,240,237,234,6,5,7,4,5,1,7,5,4,2,5,6,4,5,6,middle eastern,1,2,2,1,3,3,3,3,3,3,4,3,3,4,1,2,1,1,1,1,pre-radiation science,0,1,1,2,2,5,5,3,2,3,2,4,2,1,1,3,4,1,1,1,2,2,6,6,3,4,3,3,69,3,2,5,6,4,1,1,2,133,9/22/2014,JAC,78,SR-II,20,5,c,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,194.9999959,22,29,16,17,20,19,18,21,33,36,35,12,7,8,9,26,27,14,15,28,34,37,32,30,0,31,5,2,4,3,25,24,1,9/22/2014,10:56,9,22,14,31,53,31,53,0,28,0.227272727,0.227272727,Pass,5.5,5,6.5,5,4,2.533333333,3,3.333333333,3,4,6,2.75,HighPower,Credentials,Female,BestGrade,1,1,1,0,1,4,+,AgenticMale,Agentic,MaleTarget,5.2,0.150793651,1,0
VirginiaCommonwealthUniversity,23,564,7434602,18,357,330,354,351,348,345,342,339,336,333,4,5,6,6,4,7,6,2,2,1,7,6,8,7,7,6,1,2,1,1,3,3,3,4,3,2,4,4,3,3,2,4,1,1,1,1,exercise science,0,3,1,0,1,5,4,4,2,4,3,4,4,1,5,5,5,1,1,2,2,7,2,4,3,3,3,4,80,4,3,6,7,5,2,3,1,133,9/22/2014,JAC,79,II-SR,10,5,b,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.0000014,22,31,16,20,19,21,17,18,27,36,35,14,10,11,12,15,29,7,8,33,34,37,28,30,0,32,5,2,4,3,26,25,1,9/22/2014,11:50,9,22,14,31,53,31,53,0,28,0.227272727,0.227272727,Pass,5.5,6,2.5,4.5,6,2.533333333,3.5,3.166666667,5,5,4,3.25,LowPower,Credentials,Female,BestGrade,1,1,1,0,0,3,+,CommunalMale,Communal,MaleTarget,7,-0.015873016,1,0
VirginiaCommonwealthUniversity,24,571,7434719,20,557,530,554,551,548,545,542,539,536,533,4,2,5,7,4,6,6,3,4,2,9,8,7,7,7,2,1,1,1,1,3,2,3,3,3,2,4,3,2,3,4,4,1,6,1,9,Graphic Design,2,-1,2,1,3,2,3,3,2,4,2,5,4,2,10,4,5,1,1,3,1,5,1,5,4,3,2,4,75,4,3,6,6,5,2,20,3,133,9/22/2014,JAC,79,SR-II,20,6,c,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.000002,8,30,16,20,21,18,19,17,34,36,35,3,23,24,25,26,32,5,6,27,31,37,33,28,0,29,12,9,11,10,15,14,1,9/22/2014,12:45,9,22,14,31,53,31,53,0,28,0.227272727,0.227272727,Pass,5,5,3,6,5.5,2.466666667,5.5,3,4,5,5,3.75,HighPower,NoCredentials,Female,WorstGrade,1,1,0,1,0,3,+,AgenticMale,Agentic,MaleTarget,7.6,-0.182539683,1,0
VirginiaCommonwealthUniversity,25,648,7441337,18,357,330,354,351,348,345,342,339,336,333,2,7,2,5,5,6,4,6,1,3,3,2,3,1,2,6,2,3,3,3,4,3,1,2,2,3,3,2,1,2,2,3,2,11,2,13,Economics,0,-1,2,1,1,5,5,4,3,2,4,5,2,2,27,4,4,1,1,2,2,18,5,5,3,3,2,3,70,3,3,6,5,4,1,8,1,133,9/24/2014,BS,75,II-SR,10,5,a,Monday,4,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,129.9999977,8,27,12,13,16,14,15,17,30,36,35,7,20,21,22,5,31,10,11,33,29,37,32,28,0,34,26,23,25,24,4,3,1,9/24/2014,15:55,9,24,14,31,55,31,55,0,28,0.245454545,0.245454545,Pass,5,2,2,2.5,6,2.733333333,3,4,4,4,5,3.25,LowPower,NoCredentials,Male,WorstGrade,0,0,0,0,1,1,-,CommunalMale,Communal,MaleTarget,2.2,0.817460317,1,0
VirginiaCommonwealthUniversity,26,668,7444248,22,357,330,354,351,348,345,342,339,336,333,3,7,6,2,7,5,4,2,5,3,5,6,4,7,7,6,2,3,4,3,3,2,3,2,3,3,3,2,4,2,3,2,1,5,2,20,Undecided working toward egineering,0,2,3,2,1,3,3,4,2,4,4,3,2,2,15,4,3,1,1,1,2,20,3,5,3,5,4,2,70,3,4,6,6,5,1,7,3,133,9/25/2014,ath,74,II-SR,20,7,a,Friday,3,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,121.0000038,3,27,9,11,10,14,12,13,30,36,35,23,6,7,8,2,33,20,21,32,34,37,31,29,0,28,18,15,17,16,26,25,1,9/25/2014,14:05,9,25,14,31,56,31,56,0,28,0.254545455,0.254545455,Fail,6,6,3,2.5,2.5,2.8,5,3.5,4,3,5,2,HighPower,Credentials,Male,WorstGrade,1,0,0,0,1,2,-,CommunalMale,Communal,MaleTarget,5.8,0.317460317,1,0
VirginiaCommonwealthUniversity,27,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,9/25/2014,ATH,74,SR-II,10,6,b,Monday,4,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,56,0,28,,0.254545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VirginiaCommonwealthUniversity,28,695,7446487,18,0,-27,-3,-6,-9,-12,-15,-18,-21,-24,7,3,6,5,7,1,5,2,5,2,6,3,4,5,5,1,2,2,2,2,4,4,4,4,4,3,4,4,4,4,4,4,1,5,1,2,Exercise Science,0,1,1,1,1,2,2,2,2,5,5,2,4,2,11,4,4,1,1,4,2,13,3,6,2,4,3,2,70,6,4,7,7,6,2,12,1,133,9/26/2014,BS,74,SR-II,20,7,b,Monday,4,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,156.9999977,6,32,19,21,22,23,20,24,31,36,35,26,3,4,5,11,29,13,14,30,27,37,28,33,0,34,10,7,9,8,18,17,1,9/26/2014,12:36,9,26,14,31,57,31,57,0,28,0.263636364,0.263636364,Fail,6.5,6,7,5,4,3.133333333,6,2.666666667,4,4,6,2.25,LowPower,NoCredentials,Male,WorstGrade,1,1,0,0,0,2,-,AgenticMale,Agentic,MaleTarget,4.6,-0.515873016,1,1
VirginiaCommonwealthUniversity,29,706,7451242,21,357,130,354,351,148,145,142,139,136,133,3,4,6,3,6,6,6,6,5,2,5,5,4,4,4,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,20,2,30,science,0,0,1,0,1,3,2,3,3,3,2,2,3,2,30,3,4,2,3,3,2,30,5,4,2,4,4,2,72,5,3,5,5,4,2,30,4,133,9/27/2014,JC,76,II-SR,10,6,c,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,103.0000058,26,28,8,13,11,12,9,10,31,36,35,4,23,24,25,2,32,20,21,34,27,37,29,33,0,30,17,14,16,15,7,6,1,9/29/2014,11:32,9,29,14,31,60,31,58,0,28,0.290909091,0.272727273,Fail,6,4,2.5,5,3,2,5.5,2.666666667,3,4,4,2,LowPower,NoCredentials,Female,BestGrade,0,0,0,0,0,0,-,CommunalFemale,Communal,FemaleTarget,4.4,-0.515873016,-1,0
VirginiaCommonwealthUniversity,30,748,7454556,24,357,350,354,351,348,345,342,359,356,353,6,4,4,5,6,4,6,4,5,5,2,,4,5,6,1,1,2,2,2,3,2,2,2,3,2,3,3,3,3,2,3,2,3,2,4,Psychology,1,2,1,0,2,3,4,2,2,3,3,4,3,2,4,4,4,1,1,3,2,5,2,5,3,3,3,3,77,5,4,7,6,5,1,2,1,133,9/30/2014,EAH,76,II-SR,20,6,c,Monday,4,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,199.000005,24,30,5,6,8,10,9,7,28,36,35,26,21,22,23,15,31,18,19,27,32,37,33,29,0,34,14,11,13,12,4,3,1,9/30/2014,14:46,9,30,14,31,61,31,61,0,28,0.3,0.3,Fail,4.5,4,5,5,4,2.6,4.5,3.166666667,4,4,5,3,LowPower,NoCredentials,Female,BestGrade,0,0,0,0,1,1,-,AgenticMale,Agentic,MaleTarget,,-0.015873016,1,0
VirginiaCommonwealthUniversity,31,791,7457742,18,357,330,354,351,348,345,342,339,336,333,6,5,7,3,7,5,6,3,7,3,6,6,5,7,7,1,1,3,4,3,4,4,3,2,4,2,4,4,4,4,3,4,2,20,2,15,Biology,0,3,1,0,1,2,2,5,1,4,5,4,1,1,10,5,3,1,1,2,2,25,5,6,2,5,5,2,73,3,3,7,7,5,2,20,1,133,10/1/2014,BS,76,SR-II,10,7,a,Friday,5,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.000002,23,28,2,5,7,6,4,3,32,36,35,25,17,18,19,8,34,10,11,27,30,37,29,31,0,33,15,12,14,13,22,21,1,10/1/2014,15:21,10,1,14,61,62,61,62,0,28,0.309090909,0.309090909,Fail,6,6,4.5,4.5,2,3.466666667,6,4.333333333,5,3,6,1.5,HighPower,Credentials,Female,BestGrade,0,0,1,0,0,1,-,AgenticMale,Agentic,MaleTarget,6.2,1.150793651,-1,0
VirginiaCommonwealthUniversity,32,829,7460201,18,356,320,352,348,344,340,336,332,328,324,5,2,6,4,5,5,7,3,5,4,7,5,9,8,6,4,1,2,1,1,3,2,4,4,3,2,4,4,3,4,4,4,2,15,1,5,International Relations,1,2,2,0,1,5,4,3,3,4,4,4,3,1,5,4,4,1,1,2,1,5,3,4,3,3,3,2,75 degrees,2,4,6,7,5,2,15,1,133,10/2/2014,ATH,77,SR-II,20,6,a,Saturday,3,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,167.9999959,2,32,10,14,12,13,15,11,27,36,35,8,4,5,6,9,28,22,23,34,30,37,29,31,0,33,19,16,18,17,26,25,1,10/2/2014,14:52,10,2,14,61,63,61,63,0,28,0.318181818,0.318181818,Pass,4.5,5.5,4,6.5,3.5,2.6,3.5,3.166666667,4,4,4,2.75,HighPower,Credentials,Female,WorstGrade,0,1,1,1,0,3,+,CommunalMale,Communal,MaleTarget,7,-0.015873016,-1,0
VirginiaCommonwealthUniversity,33,856,7462163,21,357,330,,351,348,345,342,339,336,333,5,5,7,7,5,6,3,1,3,1,7,4,4,3,6,6,2,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,1,3,1,6,Illustration,0,3,1,0,1,4,4,2,1,1,4,5,1,1,4,3,4,1,1,1,2,6,6,3,2,4,4,2,75,3,2,4,6,5,2,5,4,133,10/3/2014,ska,77,II-SR,10,7,b,Friday,3,8/28/2014,12/16/2014,110,1,1,0,0,,0.5,,0,0,0,0,1,,1,3,45,2075,,,1,1,3,1,1,0.66,Plastic,240.000002,17,28,18,23,19,22,21,20,31,36,35,16,3,4,5,11,32,25,26,33,34,37,27,30,0,29,10,7,9,8,14,13,1,10/3/2014,12:51,10,3,14,61,64,61,64,0,28,0.327272727,0.327272727,Pass,6,7,3.5,3,6,3.6,4,4.333333333,3,4,3,2,LowPower,Credentials,Male,BestGrade,1,1,1,0,0,3,+,AgenticMale,Agentic,MaleTarget,4.8,1.150793651,-1,0
